08.07.2011	27.9853	+0.0946
07.07.2011	27.8907	+0.0285
06.07.2011	27.8622	+0.0585
05.07.2011	27.8037	-0.0499
02.07.2011	27.8536	-0.0190
01.07.2011	27.8726	-0.2032
30.06.2011	28.0758	-0.1594
29.06.2011	28.2352	-0.1126
28.06.2011	28.3478	+0.1823
25.06.2011	28.1655	+0.1087
24.06.2011	28.0568	+0.1608
23.06.2011	27.8960	-0.1158
22.06.2011	28.0118	-0.1665
21.06.2011	28.1783	+0.0005
18.06.2011	28.1778	-0.0122
17.06.2011	28.1900	+0.2943
16.06.2011	27.8957	-0.0027
15.06.2011	27.8984	+0.1077
11.06.2011	27.7907	+0.0874
10.06.2011	27.7033	+0.0186
09.06.2011	27.6847	-0.0967
08.06.2011	27.7814	+0.0062
07.06.2011	27.7752	-0.0999
04.06.2011	27.8751	-0.1668
03.06.2011	28.0419	+0.0737
02.06.2011	27.9682	-0.0123
01.06.2011	27.9805	-0.0880
31.05.2011	28.0685	-0.0481
28.05.2011	28.1166	-0.1114
27.05.2011	28.2280	-0.2514
26.05.2011	28.4794	+0.0424
25.05.2011	28.4370	+0.0952
24.05.2011	28.3418	+0.4273
21.05.2011	27.9145	-0.0463
20.05.2011	27.9608	-0.0858
19.05.2011	28.0466	-0.0711
18.05.2011	28.1177	-0.0043
17.05.2011	28.1220	+0.2723
14.05.2011	27.8497	-0.0975
13.05.2011	27.9472	+0.3184
12.05.2011	27.6288	-0.2357
11.05.2011	27.8645	+0.2010
07.05.2011	27.6635	+0.4010
06.05.2011	27.2625	-0.1050
05.05.2011	27.3675	+0.0327
04.05.2011	27.3348	-0.1674
30.04.2011	27.5022	+0.0045
29.04.2011	27.4977	-0.2167
28.04.2011	27.7144	-0.1820
27.04.2011	27.8964	-0.0960
26.04.2011	27.9924	+0.0528
23.04.2011	27.9396	-0.0002
22.04.2011	27.9398	-0.2059
21.04.2011	28.1457	-0.2756
20.04.2011	28.4213	+0.2577
19.04.2011	28.1636	-0.0576
16.04.2011	28.2212	+0.0326
15.04.2011	28.1886	+0.0741
14.04.2011	28.1145	-0.0311
13.04.2011	28.1456	+0.1698
12.04.2011	27.9758	-0.1453
09.04.2011	28.1211	-0.1075
08.04.2011	28.2286	+0.0122
07.04.2011	28.2164	-0.0949
06.04.2011	28.3113	+0.0836
05.04.2011	28.2277	-0.1407
02.04.2011	28.3684	-0.1478
01.04.2011	28.5162	+0.0872
31.03.2011	28.4290	+0.0854
30.03.2011	28.3436	-0.0674
29.03.2011	28.4110	+0.1873
26.03.2011	28.2237	-0.1778
25.03.2011	28.4015	+0.1315
24.03.2011	28.2700	+0.1139
23.03.2011	28.1561	-0.2114
22.03.2011	28.3675	-0.1088
19.03.2011	28.4763	-0.2659
18.03.2011	28.7422	+0.0840
17.03.2011	28.6582	-0.0681
16.03.2011	28.7263	+0.0623
